doc_id,region,continent,iso_code,year,session,speaker,speaker_position,ecca_n,ecca_share
AFG_40_1985.txt,South Asia,Asia,AFG,1985,40,Mr. Dost,NA,0,0
AFG_41_1986.txt,South Asia,Asia,AFG,1986,41,Mr. DOST,NA,0,0
AFG_42_1987.txt,South Asia,Asia,AFG,1987,42,WAKIŁ,NA,0,0
AFG_43_1988.txt,South Asia,Asia,AFG,1988,43,Wakil,NA,0,0
AFG_44_1989.txt,South Asia,Asia,AFG,1989,44,WAKIL,NA,0,0
AFG_45_1990.txt,South Asia,Asia,AFG,1990,45,WAKIL,NA,0,0
AFG_46_1991.txt,South Asia,Asia,AFG,1991,46,FAZL-UL-HAQ KHALIQYAR,Prime Minister,0,0
AFG_47_1992.txt,South Asia,Asia,AFG,1992,47,Mr. Karzay,NA,0,0
AFG_48_1993.txt,South Asia,Asia,AFG,1993,48,Mr. ARSALA,NA,0,0
AFG_49_1994.txt,South Asia,Asia,AFG,1994,49,Mr. Najibullah Lafraie,Minister for Foreign Affairs,0,0
AFG_50_1995.txt,South Asia,Asia,AFG,1995,50,Mr. Ghafoorzai,Minister for Foreign Affairs,0,0
AFG_51_1996.txt,South Asia,Asia,AFG,1996,51,Abdul Rahim Ghafoorzai,Minister for Foreign Affairs,0,0
AFG_52_1997.txt,South Asia,Asia,AFG,1997,52,Abdullah Abdullah,Minister for Foreign Affairs,0,0
AFG_53_1998.txt,South Asia,Asia,AFG,1998,53,Abdullah Abdullah,Minister for Foreign Affairs,0,0
AFG_54_1999.txt,South Asia,Asia,AFG,1999,54,Abdullah Abdullah,Minister for Foreign Affairs,0,0
AFG_55_2000.txt,South Asia,Asia,AFG,2000,55,Abdullah Abdullah,Minister for Foreign Affairs,0,0
AFG_56_2001.txt,South Asia,Asia,AFG,2001,56,Ravan Farhâdi,UN Representative,0,0
AFG_57_2002.txt,South Asia,Asia,AFG,2002,57,Hâmid Karzai,President,0,0
AFG_58_2003.txt,South Asia,Asia,AFG,2003,58,Hâmid Karzai,President,0,0
AFG_59_2004.txt,South Asia,Asia,AFG,2004,59,Mr. Hamid Karzai,President,0,0
AFG_60_2005.txt,South Asia,Asia,AFG,2005,60,Abdullah Abdullâh,Minister for Foregn Affairs,0,0
AFG_61_2006.txt,South Asia,Asia,AFG,2006,61,Mr. Hamid Karzai,President,0,0
AFG_62_2007.txt,South Asia,Asia,AFG,2007,62,"Hâmid Karzai,",President,1,1.7543859649122806
AFG_63_2008.txt,South Asia,Asia,AFG,2008,63,Hamid Karzai,President,1,2.127659574468085
AFG_64_2009.txt,South Asia,Asia,AFG,2009,64,Rangin Dadfar Spanta,Minister for Foreign Affairs,0,0
AFG_65_2010.txt,South Asia,Asia,AFG,2010,65,Zalmai Rassoul,Minister for Foreign Affairs,1,1.6666666666666667
AFG_66_2011.txt,South Asia,Asia,AFG,2011,66,Zalmai Rassoul,Minister for Foreign Affairs,0,0
AFG_67_2012.txt,South Asia,Asia,AFG,2012,67,Hâmid Karzai,President,0,0
AFG_68_2013.txt,South Asia,Asia,AFG,2013,68,Zalmai Rassoul,Minister for Foreign Affairs,0,0
AFG_69_2014.txt,South Asia,Asia,AFG,2014,69,Zarar Ahmad Osmani,Minister for Foreign Affairs,0,0
AFG_70_2015.txt,South Asia,Asia,AFG,2015,70,Mr. Abdullah Abdullah,Chief Executive Officer,0,0
AFG_71_2016.txt,South Asia,Asia,AFG,2016,71,Mr. Sarwar Danesh,Vice-President,1,0.9900990099009901
AFG_72_2017.txt,South Asia,Asia,AFG,2017,72,Mr. Mohammad Ashraf Ghani Ahmadzai,President,0,0
AFG_73_2018.txt,South Asia,Asia,AFG,2018,73,Mr. Abdullah Abdullah,Chief Executive,2,3.225806451612903
AFG_74_2019.txt,South Asia,Asia,AFG,2019,74,Mr. Hamdullah Mohib,Chair of the Delegation,6,6.315789473684211
AFG_75_2020.txt,South Asia,Asia,AFG,2020,75,Mr. Mohammad Ashraf Ghani,President,3,3.6585365853658534
AGO_40_1985.txt,Sub-Saharan Africa,Africa,AGO,1985,40,Mr. Martins,NA,0,0
AGO_41_1986.txt,Sub-Saharan Africa,Africa,AGO,1986,41,Mr. VAN DUNEM,NA,0,0
AGO_42_1987.txt,Sub-Saharan Africa,Africa,AGO,1987,42,VAN DUNEM,NA,0,0
AGO_43_1988.txt,Sub-Saharan Africa,Africa,AGO,1988,43,VAN DUNEM,NA,0,0
AGO_44_1989.txt,Sub-Saharan Africa,Africa,AGO,1989,44,Mr . VAN DUNEM,NA,0,0
AGO_45_1990.txt,Sub-Saharan Africa,Africa,AGO,1990,45,VAN DUNEM,NA,0,0
AGO_46_1991.txt,Sub-Saharan Africa,Africa,AGO,1991,46,VAN DUNEM,NA,0,0
AGO_47_1992.txt,Sub-Saharan Africa,Africa,AGO,1992,47,Mr. NGINGA,NA,0,0
AGO_48_1993.txt,Sub-Saharan Africa,Africa,AGO,1993,48,Mr. DE MOURA,NA,0,0
AGO_49_1994.txt,Sub-Saharan Africa,Africa,AGO,1994,49,Mr. de Moura,Minister for Foreign Affairs,0,0
AGO_50_1995.txt,Sub-Saharan Africa,Africa,AGO,1995,50,Mr. De Moura,Minister for Foreign Affairs,0,0
AGO_51_1996.txt,Sub-Saharan Africa,Africa,AGO,1996,51,Venancio de Moura,Minister for Foreign Affairs,0,0
AGO_52_1997.txt,Sub-Saharan Africa,Africa,AGO,1997,52,Venancio de Moura,Minister for Foreign Affairs,0,0
AGO_53_1998.txt,Sub-Saharan Africa,Africa,AGO,1998,53,João Bernardo Miranda,Minister for Foreign Affairs,0,0
AGO_54_1999.txt,Sub-Saharan Africa,Africa,AGO,1999,54,Jaio Bernardo de Miranda,Minister for Foreign Affairs,0,0
AGO_55_2000.txt,Sub-Saharan Africa,Africa,AGO,2000,55,Joio Bernardo de Miranda,Minister for Foreign Affairs,0,0
AGO_56_2001.txt,Sub-Saharan Africa,Africa,AGO,2001,56,João Bernardo de Miranda,Minister for Foreign Affairs,0,0
AGO_57_2002.txt,Sub-Saharan Africa,Africa,AGO,2002,57,João Bernardo de Miranda,Minister for Foreign Affairs,0,0
AGO_58_2003.txt,Sub-Saharan Africa,Africa,AGO,2003,58,João Bernardo de Miranda,Minister for Foreign Affairs,0,0
AGO_59_2004.txt,Sub-Saharan Africa,Africa,AGO,2004,59,Mr. João Bernardo de MIRANDA,Minister for Foreign Affairs,0,0
AGO_60_2005.txt,Sub-Saharan Africa,Africa,AGO,2005,60,Ismael Gaspar Martins,UN Representative,0,0
AGO_61_2006.txt,Sub-Saharan Africa,Africa,AGO,2006,61,Dr. João Bernardo de MIRANDA,Minister for Foreign Affairs,1,1.5625
AGO_62_2007.txt,Sub-Saharan Africa,Africa,AGO,2007,62,"José Eduardo dos Santos,",President,4,8.695652173913043
AGO_63_2008.txt,Sub-Saharan Africa,Africa,AGO,2008,63,Joao Bernardo de Miranda,Minister for Foreign Affairs,3,5.084745762711865
AGO_64_2009.txt,Sub-Saharan Africa,Africa,AGO,2009,64,Assuncao Afonso dos Anjos,Minister for Foreign Affairs,1,1.4285714285714286
AGO_65_2010.txt,Sub-Saharan Africa,Africa,AGO,2010,65,Georges Rebelo Chikoti,Minister for Foreign Affairs,2,3.6363636363636362
AGO_66_2011.txt,Sub-Saharan Africa,Africa,AGO,2011,66,Georges Rebelo Chikoti,Minister for Foreign Affairs,0,0
AGO_67_2012.txt,Sub-Saharan Africa,Africa,AGO,2012,67,Ismael Abraão Gaspar Martins,UN Representative,1,1.7241379310344827
AGO_68_2013.txt,Sub-Saharan Africa,Africa,AGO,2013,68,Manuel Domingos Vicente,Vice-President,0,0
AGO_69_2014.txt,Sub-Saharan Africa,Africa,AGO,2014,69,Manuel Vicente,Vice-President,0,0
AGO_70_2015.txt,Sub-Saharan Africa,Africa,AGO,2015,70,Mr. Manuel Domingos Vicente,vice-President,4,8
AGO_71_2016.txt,Sub-Saharan Africa,Africa,AGO,2016,71,Mr. Manuel Domingos Vicente,Vice-President,7,14.893617021276595
AGO_72_2017.txt,Sub-Saharan Africa,Africa,AGO,2017,72,Mr. Ismael Abraão Gaspar Martins,Chair of the Delegation,5,8.47457627118644
AGO_73_2018.txt,Sub-Saharan Africa,Africa,AGO,2018,73,Mr. João Manuel Gonçalves Lourenco,President,1,4
AGO_74_2019.txt,Sub-Saharan Africa,Africa,AGO,2019,74,Mr. Joao Manuel Gonsalves Lourenço,President,2,5.714285714285714
AGO_75_2020.txt,Sub-Saharan Africa,Africa,AGO,2020,75,Mr. João Manuel Gonçalves Lourenço,President,0,0
AGO_76_2021.txt,Sub-Saharan Africa,Africa,AGO,2021,76,João Lourenço,President,1,3.125
AGO_77_2022.txt,Sub-Saharan Africa,Africa,AGO,2022,77,Maria de Jesus dos Reis Ferreira,Chair of the Delegation,2,6.666666666666667
AGO_78_2023.txt,Sub-Saharan Africa,Africa,AGO,2023,78,Joao Manuel Goncalves Lourerico,President,3,3.75
AGO_79_2024.txt,Sub-Saharan Africa,Africa,AGO,2024,79,João Manuel Gonçalves Lourenço,President,1,1.4705882352941175
ALB_40_1985.txt,Europe & Central Asia,Europe,ALB,1985,40,Mr. Malile,NA,0,0
ALB_41_1986.txt,Europe & Central Asia,Europe,ALB,1986,41,Mr. MALILE,NA,0,0
ALB_42_1987.txt,Europe & Central Asia,Europe,ALB,1987,42,MALILE,NA,0,0
ALB_43_1988.txt,Europe & Central Asia,Europe,ALB,1988,43,MALILE,NA,0,0
ALB_44_1989.txt,Europe & Central Asia,Europe,ALB,1989,44,MALILE,NA,0,0
ALB_45_1990.txt,Europe & Central Asia,Europe,ALB,1990,45,RAMIZ ALIA,Chairman of the Assembly Presidium,0,0
ALB_46_1991.txt,Europe & Central Asia,Europe,ALB,1991,46,KAPLLANI,NA,0,0
ALB_47_1992.txt,Europe & Central Asia,Europe,ALB,1992,47,Mr. Meksi,Chairman of the Council of Ministers,0,0
ALB_48_1993.txt,Europe & Central Asia,Europe,ALB,1993,48,Mr. SERREQI,NA,0,0
ALB_49_1994.txt,Europe & Central Asia,Europe,ALB,1994,49,Mr. Serreqi,Minister for Foreign Affairs,1,0.7751937984496124
ALB_50_1995.txt,Europe & Central Asia,Europe,ALB,1995,50,Mr. Serreqi,Minister for Foreign Affairs,0,0
ALB_51_1996.txt,Europe & Central Asia,Europe,ALB,1996,51,Tritan Shehu,Deputy Prime Minister,0,0
ALB_52_1997.txt,Europe & Central Asia,Europe,ALB,1997,52,Fatos Nano,Prime Minister,0,0
ALB_53_1998.txt,Europe & Central Asia,Europe,ALB,1998,53,Paskal Milo,Minister for Foreign Affairs,0,0
ALB_54_1999.txt,Europe & Central Asia,Europe,ALB,1999,54,Rexhep Meidani,President,0,0
ALB_55_2000.txt,Europe & Central Asia,Europe,ALB,2000,55,Paskal Milo,Minister for Foreign Affairs,0,0
ALB_56_2001.txt,Europe & Central Asia,Europe,ALB,2001,56,Rexhep Meidani,President,0,0
ALB_57_2002.txt,Europe & Central Asia,Europe,ALB,2002,57,Ilir Meta,Deputy Prime Minister,0,0
ALB_58_2003.txt,Europe & Central Asia,Europe,ALB,2003,58,Alfred Moisiu,President,0,0
ALB_59_2004.txt,Europe & Central Asia,Europe,ALB,2004,59,Mr. Fatos Nano,Prime Minister,0,0
ALB_60_2005.txt,Europe & Central Asia,Europe,ALB,2005,60,Besnik Mustafaj,Minister for Foregn Affairs,0,0
ALB_61_2006.txt,Europe & Central Asia,Europe,ALB,2006,61,Mr. Alfred Moisiu,President,0,0
ALB_62_2007.txt,Europe & Central Asia,Europe,ALB,2007,62,Sali Berisha,Prime Minister,0,0
ALB_63_2008.txt,Europe & Central Asia,Europe,ALB,2008,63,Bamir Topi,President,2,2.898550724637681
ALB_64_2009.txt,Europe & Central Asia,Europe,ALB,2009,64,Sali Berisha,Prime Minister,1,1.4705882352941175
ALB_65_2010.txt,Europe & Central Asia,Europe,ALB,2010,65,Bamir Topi,President,1,1.3333333333333335
ALB_66_2011.txt,Europe & Central Asia,Europe,ALB,2011,66,Sali Berisha,Prime Minister,2,1.680672268907563
ALB_67_2012.txt,Europe & Central Asia,Europe,ALB,2012,67,Bujar Nishani,President,1,1.2048192771084338
ALB_68_2013.txt,Europe & Central Asia,Europe,ALB,2013,68,Edi Rama,Prime Minister,0,0
ALB_69_2014.txt,Europe & Central Asia,Europe,ALB,2014,69,Bujar Nishani,President,0,0
ALB_70_2015.txt,Europe & Central Asia,Europe,ALB,2015,70,Mr. Edi Rama,Prime minister,1,2.7777777777777777
ALB_71_2016.txt,Europe & Central Asia,Europe,ALB,2016,71,Mr. Bujar Nishani,President,5,8.928571428571429
ALB_72_2017.txt,Europe & Central Asia,Europe,ALB,2017,72,Mr. Edi Rama,Prime Minister,1,1.1363636363636365
ALB_73_2018.txt,Europe & Central Asia,Europe,ALB,2018,73,Mr. Ilir Meta,President,5,6.8493150684931505
ALB_74_2019.txt,Europe & Central Asia,Europe,ALB,2019,74,Mr. Edi Rama,rime Minister and Minister for Europe and Foreign Affairs,7,8.433734939759036
ALB_75_2020.txt,Europe & Central Asia,Europe,ALB,2020,75,Mr. Ilir Meta,President,3,3.8461538461538463
ALB_76_2021.txt,Europe & Central Asia,Europe,ALB,2021,76,Edi Rama,Prime Minister,5,7.575757575757576
ALB_77_2022.txt,Europe & Central Asia,Europe,ALB,2022,77,Edi Rama,Prime Minister,2,2.272727272727273
ALB_78_2023.txt,Europe & Central Asia,Europe,ALB,2023,78,Bajram Begaj,President,2,1.9417475728155338
ALB_79_2024.txt,Europe & Central Asia,Europe,ALB,2024,79,Edi Rama,Prime Minister,0,0
AND_49_1994.txt,Europe & Central Asia,Europe,AND,1994,49,Mr. Oscar Ribas Reig,Prime Minister,0,0
AND_50_1995.txt,Europe & Central Asia,Europe,AND,1995,50,Mr. Mas Ribó,Minister for Foreign Affairs,0,0
AND_51_1996.txt,Europe & Central Asia,Europe,AND,1996,51,Marc Forné Molné,President,0,0
AND_52_1997.txt,Europe & Central Asia,Europe,AND,1997,52,Marc Forné Molné,President,0,0
AND_53_1998.txt,Europe & Central Asia,Europe,AND,1998,53,Albert Pintat-Santolària,Minister for Foreign Affairs,0,0
AND_54_1999.txt,Europe & Central Asia,Europe,AND,1999,54,Marc Forné Molné,Prime Minister,1,1.0752688172043012
AND_55_2000.txt,Europe & Central Asia,Europe,AND,2000,55,Juli Minoves-Triquell,UN Representative,0,0
AND_56_2001.txt,Europe & Central Asia,Europe,AND,2001,56,Juli Minoves-Triquell,Minister for Foreign Affairs,0,0
AND_57_2002.txt,Europe & Central Asia,Europe,AND,2002,57,Juli Minoves-Triquell,Minister for Foreign Affairs,0,0
AND_58_2003.txt,Europe & Central Asia,Europe,AND,2003,58,Marc Forné Molné,Prime Minister,1,1.2345679012345678
AND_59_2004.txt,Europe & Central Asia,Europe,AND,2004,59,Mr. Marc Forné Molné,Prime Minister,0,0
AND_60_2005.txt,Europe & Central Asia,Europe,AND,2005,60,Juli Minoves-Triquell,Minister for Foregn Affairs,0,0
AND_61_2006.txt,Europe & Central Asia,Europe,AND,2006,61,Mr. Albert Pintat,President,0,0
AND_62_2007.txt,Europe & Central Asia,Europe,AND,2007,62,Albert Pintat,Prime Minister,2,3.0303030303030303
AND_63_2008.txt,Europe & Central Asia,Europe,AND,2008,63,Albert Pintat,Head of Government,3,5.88235294117647
AND_64_2009.txt,Europe & Central Asia,Europe,AND,2009,64,Xavier Espot Miro,Minister for Foreign Affairs,4,6.25
AND_65_2010.txt,Europe & Central Asia,Europe,AND,2010,65,Jaume Bartumeau Cassany,Head of Government,6,8.823529411764707
AND_66_2011.txt,Europe & Central Asia,Europe,AND,2011,66,Gilbert Saboya Sunye,Minister for Foreign Affairs,8,10.666666666666668
AND_67_2012.txt,Europe & Central Asia,Europe,AND,2012,67,Gilbert Saboya Sunyé,Minister for Foreign Affairs,0,0
AND_68_2013.txt,Europe & Central Asia,Europe,AND,2013,68,Antoni Martí Petit,Head of Government,0,0
AND_69_2014.txt,Europe & Central Asia,Europe,AND,2014,69,Antoni Martí Petit,Head of Government,8,7.8431372549019605
AND_70_2015.txt,Europe & Central Asia,Europe,AND,2015,70,Mr. Antoni Martí Petit,Head of Government,8,6.666666666666667
AND_71_2016.txt,Europe & Central Asia,Europe,AND,2016,71,Mr. Antoni Martí Petit,Head of Government,6,6.185567010309279
AND_72_2017.txt,Europe & Central Asia,Europe,AND,2017,72,Mr. Antoni Martí Petit,Head of Government,12,13.333333333333334
AND_73_2018.txt,Europe & Central Asia,Europe,AND,2018,73,Mr. Antoni Martí Petit,Head of Government,4,3.9215686274509802
AND_74_2019.txt,Europe & Central Asia,Europe,AND,2019,74,Mr. Xavier Espot Zamora,Head of Government,13,14.606741573033707
AND_75_2020.txt,Europe & Central Asia,Europe,AND,2020,75,Mr. Xavier Espot Zamora,Head of Government,9,12.162162162162163
AND_76_2021.txt,Europe & Central Asia,Europe,AND,2021,76,Xavier Espot,Prime Minister,9,9.090909090909092
AND_77_2022.txt,Europe & Central Asia,Europe,AND,2022,77,Xavier Espot Zamora,Prime Minister,10,11.235955056179774
AND_78_2023.txt,Europe & Central Asia,Europe,AND,2023,78,Xavier Espot Zamora,Prime Minister,14,13.861386138613863
AND_79_2024.txt,Europe & Central Asia,Europe,AND,2024,79,Xavier Espot Zamora,Prime Minister,12,11.428571428571429
ARE_40_1985.txt,Middle East & North Africa,Asia,ARE,1985,40,Mr. Al-Nuami,NA,0,0
ARE_41_1986.txt,Middle East & North Africa,Asia,ARE,1986,41,Mr. ABDULLAH,NA,0,0
ARE_42_1987.txt,Middle East & North Africa,Asia,ARE,1987,42,AL-NUAIMI,NA,0,0
ARE_43_1988.txt,Middle East & North Africa,Asia,ARE,1988,43,AL-NUAIMI,NA,0,0
ARE_44_1989.txt,Middle East & North Africa,Asia,ARE,1989,44,AL-NUAIMI,NA,0,0
ARE_45_1990.txt,Middle East & North Africa,Asia,ARE,1990,45,AL-NUAIMI,NA,0,0
ARE_46_1991.txt,Middle East & North Africa,Asia,ARE,1991,46,AL-NUAIMI,NA,0,0
ARE_47_1992.txt,Middle East & North Africa,Asia,ARE,1992,47,Mr. Al-Nuaimi,NA,0,0
ARE_48_1993.txt,Middle East & North Africa,Asia,ARE,1993,48,Mr. AL-NUAIMI,NA,0,0
ARE_49_1994.txt,Middle East & North Africa,Asia,ARE,1994,49,Mr. Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_50_1995.txt,Middle East & North Africa,Asia,ARE,1995,50,Mr. Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_51_1996.txt,Middle East & North Africa,Asia,ARE,1996,51,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_52_1997.txt,Middle East & North Africa,Asia,ARE,1997,52,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_53_1998.txt,Middle East & North Africa,Asia,ARE,1998,53,Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_54_1999.txt,Middle East & North Africa,Asia,ARE,1999,54,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_55_2000.txt,Middle East & North Africa,Asia,ARE,2000,55,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_56_2001.txt,Middle East & North Africa,Asia,ARE,2001,56,Abdul Aziz Bin Nasser Al-Shamsi,UN Representative,0,0
ARE_57_2002.txt,Middle East & North Africa,Asia,ARE,2002,57,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_58_2003.txt,Middle East & North Africa,Asia,ARE,2003,58,Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_59_2004.txt,Middle East & North Africa,Asia,ARE,2004,59,Mr. Rashid Abdullah Al-Noaimi,Minister for Foreign Affairs,0,0
ARE_60_2005.txt,Middle East & North Africa,Asia,ARE,2005,60,Rashid Abdullah Al-Noaimi,Minister for Foregn Affairs,0,0
ARE_61_2006.txt,Middle East & North Africa,Asia,ARE,2006,61,His Highness Sheikh Abdullah Bin Zayed AL NAHYAN,Minister for Foreign Affairs,0,0
ARE_62_2007.txt,Middle East & North Africa,Asia,ARE,2007,62,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,0,0
ARE_63_2008.txt,Middle East & North Africa,Asia,ARE,2008,63,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,1,2.127659574468085
ARE_64_2009.txt,Middle East & North Africa,Asia,ARE,2009,64,Sheikh Abdullah Bin Zayed Al Nahayan,Minister for Foreign Affairs,0,0
ARE_65_2010.txt,Middle East & North Africa,Asia,ARE,2010,65,His Highness Sheikh Abdullah Bin Zayed Al-Nahyan,Minister for Foreign Affairs,2,4
ARE_66_2011.txt,Middle East & North Africa,Asia,ARE,2011,66,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,0,0
ARE_67_2012.txt,Middle East & North Africa,Asia,ARE,2012,67,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,1,2
ARE_68_2013.txt,Middle East & North Africa,Asia,ARE,2013,68,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,1,1.5151515151515151
ARE_69_2014.txt,Middle East & North Africa,Asia,ARE,2014,69,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,4,3.9603960396039604
ARE_70_2015.txt,Middle East & North Africa,Asia,ARE,2015,70,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs,0,0
ARE_71_2016.txt,Middle East & North Africa,Asia,ARE,2016,71,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs and International Cooperation,1,1.2987012987012987
ARE_72_2017.txt,Middle East & North Africa,Asia,ARE,2017,72,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs and International Cooperation,0,0
ARE_73_2018.txt,Middle East & North Africa,Asia,ARE,2018,73,Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs and International Cooperation,0,0
ARE_74_2019.txt,Middle East & North Africa,Asia,ARE,2019,74,His Highness Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs and International Cooperation,0,0
ARE_75_2020.txt,Middle East & North Africa,Asia,ARE,2020,75,His Highness Sheikh Abdullah Bin Zayed Al Nahyan,Minister for Foreign Affairs and International Cooperation,1,1.4084507042253522
ARE_76_2021.txt,Middle East & North Africa,Asia,ARE,2021,76,Khalifa Shaheen Al Marar,Minister of Foreign Affairs,8,11.267605633802818
ARE_77_2022.txt,Middle East & North Africa,Asia,ARE,2022,77,Reem Bint Ebrahim A1 Hashimy,Minister of Foreign Affairs,8,12.307692307692308
ARE_78_2023.txt,Middle East & North Africa,Asia,ARE,2023,78,Re cm Al Hashimy,Minister of Foreign Affairs,12,11.214953271028037
ARE_79_2024.txt,Middle East & North Africa,Asia,ARE,2024,79,Sheikh Shakhboot Nahyan Al-Nahyan,Minister of State,4,4.819277108433735
ARG_40_1985.txt,Latin America & Caribbean,Americas,ARG,1985,40,Mr. Caputo,NA,0,0
ARG_41_1986.txt,Latin America & Caribbean,Americas,ARG,1986,41,Mr. CAPUTO,NA,0,0
ARG_42_1987.txt,Latin America & Caribbean,Americas,ARG,1987,42,CAPUTO,NA,0,0
ARG_43_1988.txt,Latin America & Caribbean,Americas,ARG,1988,43,RUIZ CERUTTI,NA,0,0
ARG_44_1989.txt,Latin America & Caribbean,Americas,ARG,1989,44,CARLOS SAUL MENEM,President,0,0
ARG_45_1990.txt,Latin America & Caribbean,Americas,ARG,1990,45,Cavallo,NA,0,0
ARG_46_1991.txt,Latin America & Caribbean,Americas,ARG,1991,46,DI TELLA,NA,0,0
ARG_47_1992.txt,Latin America & Caribbean,Americas,ARG,1992,47,Mr. PI TELLA,NA,0,0
ARG_48_1993.txt,Latin America & Caribbean,Americas,ARG,1993,48,Mr. DI TELLA,NA,1,0.8264462809917356
ARG_49_1994.txt,Latin America & Caribbean,Americas,ARG,1994,49,Mr. Carlos Saúl Menem,President,0,0
ARG_50_1995.txt,Latin America & Caribbean,Americas,ARG,1995,50,Mr. Di Tella,Minister for Foreign Affairs,0,0
ARG_51_1996.txt,Latin America & Caribbean,Americas,ARG,1996,51,Guido Di Tella,Minister for Foreign Affairs,1,1.5151515151515151
ARG_52_1997.txt,Latin America & Caribbean,Americas,ARG,1997,52,Guido di Tella,Minister for Foreign Affairs,0,0
ARG_53_1998.txt,Latin America & Caribbean,Americas,ARG,1998,53,Guido di Tella,Minister for Foreign Affairs,1,1.098901098901099
ARG_54_1999.txt,Latin America & Caribbean,Americas,ARG,1999,54,Carlos Saúl Menem,President,2,3.125
ARG_55_2000.txt,Latin America & Caribbean,Americas,ARG,2000,55,Enrique Candioti,Minister for Foreign Affairs,1,0.8928571428571428
ARG_56_2001.txt,Latin America & Caribbean,Americas,ARG,2001,56,Fernando de la Rúa,President,0,0
ARG_57_2002.txt,Latin America & Caribbean,Americas,ARG,2002,57,Carlos Ruckauf,Minister for Foreign Affairs,0,0
ARG_58_2003.txt,Latin America & Caribbean,Americas,ARG,2003,58,Néstor Carlos Kirchner,President,0,0
ARG_59_2004.txt,Latin America & Caribbean,Americas,ARG,2004,59,Mr. Nestor Kirchner,President,2,2.272727272727273
ARG_60_2005.txt,Latin America & Caribbean,Americas,ARG,2005,60,Rafael Antonio Bielsa,Minister for Foregn Affairs,0,0
ARG_61_2006.txt,Latin America & Caribbean,Americas,ARG,2006,61,Dr. Nestor Carlos Kirchner,President,1,1.282051282051282
ARG_62_2007.txt,Latin America & Caribbean,Americas,ARG,2007,62,"Néstor Carlos Kirchner,",President,1,0.8064516129032258
ARG_63_2008.txt,Latin America & Caribbean,Americas,ARG,2008,63,Cristina Fernandez de Kirchner,President,0,0
ARG_64_2009.txt,Latin America & Caribbean,Americas,ARG,2009,64,Cristina Fernandez de Kirchner,President,3,4.285714285714286
ARG_65_2010.txt,Latin America & Caribbean,Americas,ARG,2010,65,Cristina Fernandez,President,3,3.1914893617021276
ARG_66_2011.txt,Latin America & Caribbean,Americas,ARG,2011,66,Cristina Fernández,President,0,0
ARG_67_2012.txt,Latin America & Caribbean,Americas,ARG,2012,67,Cristina Fernández,President,0,0
ARG_68_2013.txt,Latin America & Caribbean,Americas,ARG,2013,68,Cristina Fernández,President,0,0
ARG_69_2014.txt,Latin America & Caribbean,Americas,ARG,2014,69,Cristina Fernández,President,0,0
ARG_70_2015.txt,Latin America & Caribbean,Americas,ARG,2015,70,Cristina Fernández,President,0,0
ARG_71_2016.txt,Latin America & Caribbean,Americas,ARG,2016,71,Mr. Mauricio Macri,President,2,2.272727272727273
ARG_72_2017.txt,Latin America & Caribbean,Americas,ARG,2017,72,Ms. Gabriela Michetti Illia,Vice-President,2,2.2222222222222223
ARG_73_2018.txt,Latin America & Caribbean,Americas,ARG,2018,73,Mr. Mauricio Macri,President,1,1.9230769230769231
ARG_74_2019.txt,Latin America & Caribbean,Americas,ARG,2019,74,Mr. Mauricio Macri,President,4,7.142857142857142
ARG_75_2020.txt,Latin America & Caribbean,Americas,ARG,2020,75,Mr. Alberto Fernandez,President,1,1.3157894736842104
ARG_76_2021.txt,Latin America & Caribbean,Americas,ARG,2021,76,Alberto Fernández,President,8,10.526315789473683
ARG_77_2022.txt,Latin America & Caribbean,Americas,ARG,2022,77,Alberto Fernandez,President,5,5
ARG_78_2023.txt,Latin America & Caribbean,Americas,ARG,2023,78,Alberto Fernandez,President,3,2.459016393442623
ARG_79_2024.txt,Latin America & Caribbean,Americas,ARG,2024,79,Javier Gerardo Milei,President,0,0
ARM_47_1992.txt,Europe & Central Asia,Asia,ARM,1992,47,TER-PETROSSIAN,President,0,0
